pl_name,hostname,pl_rade,pl_masse,pl_orbper,pl_orbsmax,pl_eqt,pl_insol,st_teff,st_mass,st_rad,sy_snum,sy_pnum,discoverymethod,disc_year
"TOI-1752 c","TOI-1752",2.29000000,,32.71443000000,0.1614000000,291.00,1.6973,3762.00,0.524000,0.530000,1,2,"Transit",2026
"Kepler-1705 c","Kepler-1705",2.05000000,5.42000000000000e+00,11.28000000000,,,,6312.00,1.139000,1.259000,1,2,"Transit",2021
"TOI-1753 b","TOI-1753",2.47852533,1.66000000000000e+01,5.38461040000,0.0590000000,1005.43,237.9960,5621.00,0.948300,0.971500,1,1,"Transit",2024
"TOI-2274 b","TOI-2274",2.45000000,,2.67963000000,0.0500000000,771.46,83.7078,3943.00,0.612000,0.631000,1,1,"Transit",2024
"Kepler-43 b","Kepler-43",13.66377100,1.02659090000000e+03,3.02409490000,0.0460000000,1620.00,1138.1150,6041.00,1.320000,1.420000,1,1,"Transit",2011
"Kepler-858 b","Kepler-858",4.87000000,,76.13602028000,0.3393900000,399.00,6.3380,5653.00,0.960000,0.910000,1,1,"Transit",2016
"TOI-3023 b","TOI-3023",16.43236571,1.97053612340000e+02,3.90149710000,0.0505000000,1596.00,1084.0000,5760.00,1.120000,1.668000,1,1,"Transit",2023
"Kepler-1752 b","Kepler-1752",4.54060463,,56.35850143000,0.2698000000,419.00,7.2900,5446.00,0.824000,0.821000,1,1,"Transit",2021
"Kepler-1408 b","Kepler-1408",0.89000000,,2.99793191000,0.0421800000,1616.00,1982.2680,6170.00,1.210000,1.350000,1,1,"Transit",2016
"HIP 54373 b","HIP 54373",2.87000000,,7.76000000000,0.0630000000,580.66,15.0984,4021.00,0.570000,0.564998,1,2,"Radial Velocity",2019
"Teegarden's Star b","Teegarden's Star",1.05000000,,4.90634000000,0.0259000000,277.00,1.0800,3034.00,0.097000,0.120000,1,3,"Radial Velocity",2019
"BD+60 1417 b","BD+60 1417",14.68376472,4.76742610500000e+03,,1662.0000000000,1303.00,0.0000,4993.00,1.000000,0.797000,1,1,"Imaging",2021
"TOI-1227 b","TOI-1227",9.57246952,,27.36397000000,0.0886000000,243.77,3.2100,3072.00,0.170000,0.560000,1,1,"Transit",2022
"CoRoT-7 d","CoRoT-7",4.31000000,1.71420000000000e+01,8.96600000000,,,,5250.00,0.915000,0.838900,1,3,"Radial Velocity",2022
"TOI-1758 b","TOI-1758",3.62000000,6.90000000000000e+00,20.70507468500,0.1414090000,551.44,21.0500,5169.00,0.880000,0.810000,1,1,"Transit",2024
"TOI-2040 b","TOI-2040",10.32347122,2.48223985867000e+02,3.86085760000,0.0473000000,1070.00,216.0000,5132.00,0.920000,0.870000,1,1,"Transit",2026
"TOI-2567 b","TOI-2567",10.92875618,6.38835098070000e+01,5.98394400000,0.0672000000,1352.00,558.0000,5611.00,1.130000,1.686000,1,1,"Transit",2022
"Kepler-1410 b","Kepler-1410",1.78000000,,60.86616800000,0.2543000000,290.00,1.0600,4092.00,0.630000,0.600000,1,1,"Transit",2016
"HD 24085 b","HD 24085",3.46000000,,2.04550000000,0.0340000000,1875.43,2061.4187,6034.00,1.220000,1.412551,1,1,"Radial Velocity",2019
"WASP-87 b","WASP-87",15.52446500,6.92869400000000e+02,1.68279500000,0.0294600000,2049.54,4170.0965,6450.00,1.204000,1.627000,2,1,"Transit",2016
"TOI-163 b","TOI-163",16.69020100,3.87752600000000e+02,4.23130600000,0.0580000000,1669.00,1489.1126,6495.00,1.435200,1.648000,1,1,"Transit",2019
"K2-315 b","K2-315",0.95000000,,3.14431890000,,460.00,7.4500,3300.00,0.174000,0.196000,1,1,"Transit",2020
"HD 216520 b","HD 216520",3.18000000,,35.45000000000,0.1980000000,482.10,9.0089,5103.00,0.820000,0.760000,1,2,"Radial Velocity",2020
"TOI-1775 b","TOI-1775",8.04728896,9.60000000000000e+01,10.24055490000,0.0800000000,707.89,55.4426,5284.00,0.921800,0.828800,1,1,"Transit",2024
"DS Tuc A b","DS Tuc A",5.70000000,4.13179000000000e+02,8.13826800000,,850.00,115.8276,5428.00,1.010000,0.964000,2,1,"Transit",2019
"Kepler-296 c","Kepler-296",2.00000000,,5.84163660000,0.0521000000,606.00,14.8000,3740.00,0.498000,0.480000,2,5,"Transit",2014
"WASP-187 b","WASP-187",18.38276000,2.54264000000000e+02,5.14787800000,0.0653000000,1760.00,1594.7600,6150.00,1.540000,2.830000,1,1,"Transit",2020
"HD 161178 b","HD 161178",14.10000000,,279.30000000000,0.8500000000,828.33,78.0069,4786.00,1.060000,10.950000,1,1,"Radial Velocity",2021
"GJ 514 b","GJ 514",2.13000000,,140.43000000000,0.4220000000,202.00,0.2800,3728.00,0.510000,0.500000,1,1,"Radial Velocity",2022
"HD 77946 b","HD 77946",2.89646124,1.09000000000000e+01,6.52736300000,0.0730000000,1128.86,413.1008,6007.00,1.197300,1.317400,1,1,"Transit",2024
"TOI-2345 c","TOI-2345",2.45100000,7.27000000000000e+00,21.06430200000,0.1257000000,544.00,14.5700,4687.00,0.727000,0.729000,1,2,"Transit",2025
"Kepler-876 b","Kepler-876",1.43000000,,5.14438011000,0.0549000000,923.00,152.7460,5060.00,0.810000,0.770000,1,1,"Transit",2016
"Kepler-1894 c","Kepler-1894",1.21000000,,5.05368985000,0.0576000000,1007.00,243.0600,5772.00,0.999000,0.901000,1,2,"Transit",2023
"HD 233832 b","HD 233832",13.50000000,,2058.00000000000,2.8270000000,117.80,0.0376,4981.00,0.710000,0.680000,2,1,"Radial Velocity",2018
"GJ 687 c","GJ 687",4.14000000,,727.56200000000,1.1650000000,98.62,0.0157,3413.00,0.400000,0.418300,1,2,"Radial Velocity",2020
"HIP 5763 b","HIP 5763",14.20000000,,30.01400000000,0.1700000000,440.90,6.2967,4352.00,0.720000,0.750378,1,1,"Radial Velocity",2021
"TOI-712 b","TOI-712",2.04900000,,9.53136100000,0.0792800000,650.00,22.6000,4622.00,0.732000,0.674000,1,3,"Transit",2022
"TOI-1782.01","TOI-1782",2.36800000,,4.98764102800,0.0502400000,697.84,56.2500,4336.00,0.680000,0.669000,1,2,"Transit",2024
"TOI-2092 b","TOI-2092",2.94892961,,4.30325528074,,1042.00,195.7930,5842.06,0.956000,1.051900,1,1,"Transit",2026
"Kepler-303 b","Kepler-303",0.89000000,,1.93705500000,0.0240000000,802.00,145.4360,3944.00,0.575000,0.485000,1,2,"Transit",2014
"Kepler-271 c","Kepler-271",0.95000000,,7.41086267000,0.0699300000,850.00,119.6310,5555.00,0.900000,0.870000,1,3,"Transit",2014
"Qatar-6 b","Qatar-6",11.90395800,2.12310440000000e+02,3.50619500000,0.0423000000,1006.00,174.9015,5052.00,0.822000,0.722000,2,1,"Transit",2017
"GJ 9066 c","GJ 9066",9.60000000,,771.36000000000,0.8800000000,65.66,0.0033,3154.00,0.150000,0.164000,1,1,"Radial Velocity",2020
"K2-400 b","K2-400",1.16300000,,3.86505300000,,,,3578.00,0.374000,0.382000,1,1,"Transit",2022
"TOI-2094 b","TOI-2094",1.90000000,,18.79319300000,0.1360000000,276.00,0.9800,3435.00,0.425000,0.384000,1,1,"Transit",2026
"TOI-2714 b","TOI-2714",13.72000000,2.28000000000000e+02,2.49938700000,0.0360000000,1603.00,945.5500,5665.00,1.070000,1.250000,1,1,"Transit",2024
"HD 164922 d","HD 164922",1.83000000,,12.45800000000,0.1030000000,787.68,66.9243,5390.00,0.926000,0.946000,1,4,"Radial Velocity",2020
"2MASS J01033563-5515561 AB b","2MASS J01033563-5515561 A",12.30000000,4.13179000000000e+03,,84.0000000000,,,,0.190000,,2,1,"Imaging",2013
"TOI-2382 b","TOI-2382",12.25141591,2.35193021180000e+02,4.66120610000,0.0590000000,1426.00,689.0000,6033.00,1.260000,1.417000,1,1,"Transit",2025
"Kepler-402 b","Kepler-402",1.22000000,,4.02875100000,0.0510000000,1311.00,619.8440,6090.00,1.072000,1.264000,1,4,"Transit",2014
"EPIC 201841433 b","EPIC 201841433",1.04000000,,4.16980000000,0.0350000000,1032.49,189.3706,5053.00,0.802000,0.628461,1,1,"Transit",2019
"USco1621 b","USco1621 A",12.20000000,5.08528000000000e+03,,2880.0000000000,2270.00,0.0000,3460.00,0.360000,0.710071,1,1,"Imaging",2019
"K2-318 b","K2-318",1.66000000,,7.01000000000,0.0911000000,456.00,6.3680,3851.00,0.561000,0.552000,1,1,"Transit",2020
"K2-405 b","K2-405",4.56900000,,3.43547100000,,969.00,146.5770,4927.00,1.034000,0.765000,1,1,"Transit",2022
"TOI-784 b","HD 307842",1.93000000,9.67000000000000e+00,2.79703650000,0.0380000000,1256.00,413.8940,5558.00,0.910000,0.907000,1,1,"Transit",2023
"TOI-1814 b","TOI-1814",5.18536642,,6.36861010462,,977.83,216.0619,4872.84,,2.389500,1,1,"Transit",2026
"Kepler-1419 b","Kepler-1419",2.86000000,,42.52158950000,0.2391000000,510.00,21.2430,5796.00,1.010000,1.010000,1,1,"Transit",2016
"EPIC 206215704 b","EPIC 206215704",1.00000000,,2.25543600000,,,,3297.00,0.407000,0.250000,1,1,"Transit",2019
"Kepler-848 b","Kepler-848",1.70000000,,6.91134416000,0.0758600000,1086.00,794.7780,5695.00,1.010000,1.200000,1,1,"Transit",2016
"Kepler-819 b","Kepler-819",2.76000000,,33.19956480000,0.1894000000,485.00,9.9130,5279.00,0.860000,0.810000,1,1,"Transit",2016
"TOI-799 b","TOI-799",2.06631784,,5.54519139676,,958.69,199.6326,5662.81,1.000000,0.915519,1,1,"Transit",2026
"K2-146 c","K2-146",2.19000000,7.49000000000000e+00,4.00498000000,0.0327000000,518.53,14.0280,3385.00,0.331000,0.330000,1,2,"Transit",2019
"K2-324 b","K2-324",2.43000000,,3.26200000000,0.0331000000,707.00,42.3931,3752.00,0.517000,0.505000,1,1,"Transit",2020
"Kepler-822 b","Kepler-822",1.77000000,,3.22296927300,0.0407800000,1239.00,535.1880,5928.00,1.060000,1.080000,1,1,"Transit",2016
"TOI-1181 b","TOI-1181",17.02644168,3.74719691853000e+02,2.10318900000,0.0364000000,1942.12,14140.0000,6054.00,1.467000,1.961000,1,1,"Transit",2022
"TOI-808 b","TOI-808",2.20344362,,9.73944854026,,710.98,60.3881,5078.20,0.870000,0.833198,1,1,"Transit",2026
"TOI-815 b","TOI-815",2.94000000,7.60000000000000e+00,11.19725900000,0.0903000000,686.00,36.9000,4869.00,0.776000,0.770000,2,2,"Transit",2024
"TOI-2141 b","TOI-2141",3.14700000,2.01000000000000e+01,18.26160800000,0.1322000000,728.00,47.3000,5635.00,0.896000,0.950000,1,3,"Transit",2023
"TOI-2447 b","TOI-2447",9.60609646,1.24906563951000e+02,69.33684000000,0.3470000000,414.00,44.5933,5730.00,1.034000,1.006000,1,1,"Transit",2024
"TOI-2818 b","TOI-2818",15.27784069,2.25658168970000e+02,4.03970900000,0.0493000000,1376.00,598.0000,5721.00,0.977000,1.229000,1,1,"Transit",2023
"Kepler-1371 c","Kepler-1371",0.64000000,,2.00541269000,0.0293700000,1216.00,853.2690,5361.00,0.870000,0.830000,1,2,"Transit",2016
"EPIC 212587672 b","EPIC 212587672",1.26000000,,15.28078000000,,756.00,,6004.00,0.990000,0.980000,1,2,"Transit",2019
"Kepler-843 b","Kepler-843",2.59000000,,2.05387982100,0.0313000000,1523.00,890.3330,5830.00,1.020000,1.030000,1,1,"Transit",2016
"K2-408 b","K2-408",1.67700000,,20.97895900000,,,,5335.00,0.813000,0.784000,1,1,"Transit",2022
"TOI-1516 b","TOI-1516",15.24421375,1.00433776612000e+03,2.05601400000,,1839.00,1899.8300,6520.00,1.140000,1.140000,1,1,"Transit",2022
"TOI-2458 b","TOI-2458",2.83000000,1.33100000000000e+01,3.73659000000,0.0482000000,1509.40,865.0000,6005.00,1.050000,1.310000,1,2,"Transit",2024
"Kepler-1423 b","Kepler-1423",1.06000000,,23.95537800000,0.1586000000,741.00,71.1600,4939.00,0.790000,0.750000,1,1,"Transit",2016
"HATS-57 b","HATS-57",12.76705100,1.00021101000000e+03,2.35062100000,0.0349300000,1413.40,570.2330,5587.00,1.026000,0.960000,1,1,"Transit",2019
"HATS-56 b","HATS-56",18.92079200,1.91333660000000e+02,4.32479900000,0.0604300000,1902.00,1080.8700,6536.00,1.573000,2.201000,1,1,"Transit",2019
"TOI-763 b","TOI-763",2.28000000,9.79000000000000e+00,5.60570000000,0.0600000000,1038.00,182.9350,5450.00,0.917000,0.897000,1,2,"Transit",2020
"K2-409 b","K2-409",2.48200000,,1.90808400000,,,,5742.00,0.886000,1.228000,1,1,"Transit",2022
"TOI-1722 b","TOI-1722",4.38298108,,9.60523206943,,952.00,136.8600,5999.55,1.162000,1.094140,1,1,"Transit",2026
"TOI-1873 b","TOI-1873",2.86356397,,7.00572708834,,923.50,171.8936,5597.99,1.015000,0.971675,1,1,"Transit",2026
"TOI-2158 b","TOI-2158",10.76062147,2.60619293740000e+02,8.60077000000,0.0750000000,1188.00,81.4989,5673.00,1.120000,1.410000,1,1,"Transit",2022
"Kepler-1888 b","Kepler-1888",1.32578716,,11.39169979000,0.0956000000,886.00,145.6700,5557.00,0.897000,1.249000,1,1,"Transit",2021
"Kepler-1901 b","Kepler-1901",1.47418907,,3.48412990600,0.0453000000,1132.00,389.4100,5696.00,1.022000,0.921000,1,1,"Transit",2021
"GJ 433 c","GJ 433",6.27000000,,5094.10500000000,4.8190000000,53.76,0.0009,3461.00,0.480000,0.500000,1,3,"Radial Velocity",2014
"K2-374 c","K2-374",2.21300000,,16.43445000000,,,,5789.00,0.731000,0.907000,1,2,"Transit",2022
"TOI-1860 b","TOI-1860",1.31000000,,1.06621070000,0.0204000000,1885.00,876.7030,5752.00,0.990000,0.940000,1,1,"Transit",2022
"TOI-1723 b","TOI-1723",3.43500000,1.04000000000000e+01,13.72701264300,0.1134960000,782.98,92.3600,5777.00,1.040000,1.090000,1,1,"Transit",2024
"TOI-1937 A b","TOI-1937 A",13.97759893,6.38835098070000e+02,0.94667944000,0.0193200000,2097.00,3230.0000,5814.00,1.072000,1.080000,2,1,"Transit",2023
"Kepler-292 f","Kepler-292",2.35000000,,20.83423700000,0.1410000000,563.00,24.3250,5299.00,0.865000,0.826000,1,5,"Transit",2014
"Kepler-1395 b","Kepler-1395",0.80000000,,3.78470649000,0.0497400000,1311.00,730.5310,6138.00,1.170000,1.230000,1,1,"Transit",2016
"Kepler-1905 b","Kepler-1905",1.44607340,,3.42392993000,0.0451000000,1212.00,508.7500,5788.00,1.038000,1.015000,1,1,"Transit",2021
"Kepler-65 e","Kepler-65",13.90000000,2.60000000000000e+02,258.80000000000,0.8539307544,389.08,4.0231,6220.00,1.248000,1.437000,1,4,"Radial Velocity",2019
"GJ 682 b","GJ 682",1.93000000,,17.47800000000,0.0800000000,281.93,0.3125,3028.00,0.270000,0.298255,1,2,"Radial Velocity",2014
"TOI-132 b","TOI-132",3.42000000,2.24000000000000e+01,2.10970190000,0.0260000000,1395.00,860.0000,5397.00,0.970000,0.900000,1,1,"Transit",2020
"TOI-2000 c","TOI-2000",8.14000000,8.17000000000000e+01,9.12705500000,0.0878000000,1038.00,149.0000,5611.00,1.082000,1.134000,1,2,"Transit",2023
"TOI-2000 b","TOI-2000",2.70000000,1.10000000000000e+01,3.09833000000,0.0427100000,1488.00,628.0000,5611.00,1.082000,1.134000,1,2,"Transit",2023
"TOI-2194 b","TOI-2194",1.98920000,,15.33759700000,,590.88,14.2526,4756.00,0.740000,0.690900,1,1,"Transit",2023
"TOI-2498 b","TOI-2498",6.06000000,3.46200000000000e+01,3.73825200000,0.0491000000,1443.00,790.4759,5905.00,1.120000,1.260000,1,1,"Transit",2023
"Kepler-102 e","Kepler-102",2.17000000,4.70000000000000e+00,16.14569940000,0.1162000000,590.00,20.3000,4909.00,0.803000,0.724000,1,5,"Transit",2013
"HD 2685 b","HD 2685",16.14096000,3.71861100000000e+02,4.12688000000,0.0568000000,2061.00,1436.4900,6801.00,1.430000,1.560000,1,1,"Transit",2019
"Kepler-95 b","Kepler-95",3.42000000,1.30000000000000e+01,11.52310000000,0.1023200000,927.00,178.8320,5699.00,1.080000,1.410000,1,1,"Transit",2014
"Wendelstein-2 b","Wendelstein-2",12.99347280,2.32333730000000e+02,1.75222390000,0.0234000000,2470.00,282.3101,4591.00,0.730000,0.660000,1,1,"Transit",2020
"K2-384 b","K2-384",1.07600000,,2.23152700000,,,,3623.00,0.330000,0.348000,1,5,"Transit",2022
"HD 174205 b","HD 174205",13.00000000,,582.00000000000,1.7000000000,821.72,82.6990,4308.00,1.800000,26.600000,1,1,"Radial Velocity",2022
"TOI-2977 b","TOI-2977",13.15934334,5.33951723760000e+02,2.35056140000,0.0338600000,1544.00,947.8000,5691.00,0.936000,1.073000,1,1,"Transit",2023
"Kepler-430 c","Kepler-430",1.75000000,,110.97900000000,0.4757000000,458.00,9.0960,5884.00,1.166000,1.485000,1,2,"Transit",2015
"Kepler-1656 b","Kepler-1656",4.57400000,4.78000000000000e+01,31.56200000000,0.1974000000,651.00,24.6000,5569.00,1.030000,1.100000,1,2,"Transit",2018
"Kepler-647 c","Kepler-647",4.00135002,,29.66630000000,0.1829100000,644.00,69.0000,5906.74,1.070000,1.545710,1,2,"Transit",2020
"Kepler-210 b","Kepler-210",2.94000000,,2.45323400000,0.0320000000,737.00,122.1390,4559.00,0.770000,0.650000,1,2,"Transit",2014
"OGLE-2006-BLG-109L c","OGLE-2006-BLG-109L",11.10000000,8.60000000000000e+01,4927.50000000000,4.5000000000,59.00,,,0.510000,,1,2,"Microlensing",2008
"KMT-2016-BLG-1397L b","KMT-2016-BLG-1397L",12.70000000,2.20000000000000e+03,,5.1000000000,,,,0.450000,,1,1,"Microlensing",2018
"KMT-2019-BLG-0253L b","KMT-2019-BLG-0253L",2.99000000,9.20000000000000e+00,,3.1000000000,,,,0.700000,,1,1,"Microlensing",2022
"KMT-2023-BLG-0548L b","KMT-2023-BLG-0548L",13.10000000,1.08697315194000e+03,,6.8500000000,,,,0.720000,,1,1,"Microlensing",2025
"Kepler-1963 b","Kepler-1963",0.74437023,,1.96226000800,0.0291500000,1448.00,612.3000,5726.00,0.915000,0.979000,1,1,"Transit",2021
"Kepler-1517 b","Kepler-1517",9.76000000,,5.54608366500,0.0780000000,2336.00,1526.9830,7010.00,1.580000,1.950000,1,1,"Transit",2016
"Kepler-1711 b","Kepler-1711",1.92300000,,21.06080055000,0.1463000000,669.00,47.3900,5706.00,0.940000,1.034000,1,1,"Transit",2021
"MOA-2010-BLG-328L b","MOA-2010-BLG-328L",2.99000000,9.20000000000000e+00,,0.9200000000,,,,0.110000,,1,1,"Microlensing",2013
"MOA-2011-BLG-291L b","MOA-2011-BLG-291L",4.43000000,1.80000000000000e+01,,0.6900000000,,,,0.150000,,1,1,"Microlensing",2018
"KMT-2018-BLG-1743L b","KMT-2018-BLG-1743L",10.50000000,7.78679597150000e+01,,1.4490000000,,,,0.193000,,1,1,"Microlensing",2021
"OGLE-2018-BLG-0516L b","OGLE-2018-BLG-0516L",4.73000000,2.01000000000000e+01,,2.2000000000,,,,0.470000,,1,1,"Microlensing",2022
"KMT-2023-BLG-0949L b","KMT-2023-BLG-0949L",12.80000000,1.90061387386000e+03,,2.0300000000,,,,0.480000,,1,1,"Microlensing",2025
"KMT-2024-BLG-2059L b","KMT-2024-BLG-2059L",2.54000000,6.99222495400000e+00,,2.5500000000,,,,0.510000,,1,1,"Microlensing",2025
"Kepler-146 b","Kepler-146",3.71000000,,31.15879900000,0.2000000000,639.00,32.8900,5948.00,1.079000,1.208000,1,2,"Transit",2014
"Kepler-1468 d","Kepler-1468",3.33187146,,19.59059906000,0.1456000000,819.00,52.7700,5794.00,1.072000,1.496000,1,3,"Transit",2021
"Kepler-348 c","Kepler-348",1.33000000,,17.26542700000,0.1380000000,888.00,133.2590,6177.00,1.189000,1.359000,1,2,"Transit",2014
"Kepler-1641 c","Kepler-1641",2.95000000,,32.65721200000,0.2065000000,767.00,42.1450,6152.00,1.120000,1.190000,1,2,"Transit",2016
"Kepler-1641 b","Kepler-1641",3.11000000,,19.67226600000,0.1473000000,908.00,82.8280,6152.00,1.120000,1.190000,1,2,"Transit",2016
"Kepler-39 b","Kepler-39",13.90000000,6.38810000000000e+03,21.08721000000,0.1640000000,897.00,90.2200,6350.00,1.290000,1.400000,1,1,"Transit",2011
"Kepler-174 c","Kepler-174",1.49000000,,44.00052900000,0.2140000000,377.00,5.2960,4880.00,0.602000,0.622000,1,3,"Transit",2014
"KMT-2023-BLG-1642L b","KMT-2023-BLG-1642L",13.80000000,3.43254679560000e+02,,1.4100000000,,,,0.170000,,1,1,"Microlensing",2024
"Kepler-1468 b","Kepler-1468",1.73000000,,8.23984869000,0.0817000000,1093.00,481.3520,5893.00,1.040000,1.050000,1,3,"Transit",2016
"Kepler-203 b","Kepler-203",2.57000000,,3.16269700000,0.0430000000,1308.00,668.2150,5821.00,1.060000,1.114000,1,3,"Transit",2014
"Kepler-152 b","Kepler-152",2.79000000,,18.20797300000,0.1240000000,551.00,21.0840,5088.00,0.779000,0.724000,1,2,"Transit",2014
"OGLE-2015-BLG-0966L b","OGLE-2015-BLG-0966L",4.86000000,2.10000000000000e+01,,2.7000000000,,,,0.380000,,1,1,"Microlensing",2016
"MOA-2011-BLG-028L b","MOA-2011-BLG-028L",5.99000000,3.00000000000000e+01,,4.1400000000,,,,0.750000,,1,1,"Microlensing",2016
"OGLE-2018-BLG-0383L b","OGLE-2018-BLG-0383L",2.41000000,6.40000000000000e+00,,1.8000000000,,,,0.100000,,1,1,"Microlensing",2022
"KMT-2021-BLG-1391L b","KMT-2021-BLG-1391L",1.97000000,4.55000000000000e+00,,2.2900000000,,,,0.370000,,1,1,"Microlensing",2022
"Kepler-195 c","Kepler-195",1.55000000,,34.09686300000,0.1970000000,469.00,11.2810,5329.00,0.867000,0.775000,1,2,"Transit",2014
"Kepler-880 c","Kepler-880",2.87000000,,11.80617370000,0.1216000000,1407.00,926.7200,6900.00,1.714000,2.599000,1,2,"Transit",2023
"Kepler-608 b","Kepler-608",3.64000000,,6.41251503700,0.0685000000,1069.00,270.1620,5820.00,1.000000,1.010000,1,1,"Transit",2016
"Kepler-1704 b","Kepler-1704",11.94877343,1.32216617312000e+03,988.88112000000,2.0270000000,253.80,0.3420,5746.00,1.132000,1.697000,1,1,"Transit",2021
"Kepler-561 c","Kepler-561",2.68000000,,5.35016198300,0.0594700000,989.00,183.1660,5646.00,0.960000,0.940000,1,2,"Transit",2016
"OGLE-2015-BLG-0051L b","OGLE-2015-BLG-0051L",14.00000000,2.30000000000000e+02,,0.7300000000,,,,0.100000,,1,1,"Microlensing",2016
"OGLE-2018-BLG-0740L b","OGLE-2018-BLG-0740L",12.90000000,1.50000000000000e+03,5480.00000000000,5.0000000000,,,5912.00,1.000000,,1,1,"Microlensing",2019
"OGLE-2017-BLG-1099L b","OGLE-2017-BLG-1099L",13.10000000,9.59841789140000e+02,,2.7300000000,,,,0.450000,,1,1,"Microlensing",2021
"KMT-2021-BLG-0748L b","KMT-2021-BLG-0748L",14.30000000,1.43022783150000e+02,,2.4300000000,,,,0.360000,,1,1,"Microlensing",2022
"TOI-2267 d","TOI-2267 B",1.77000000,,2.03446710000,0.0145000000,422.00,5.3000,3022.00,0.098900,0.130000,2,3,"Transit",2025
"Kepler-1719 b","Kepler-1719",3.95000623,,6.14955997500,0.0686800000,1287.00,686.9000,5687.00,1.080000,1.775000,1,1,"Transit",2021
"Kepler-1254 c","Kepler-1254",1.30000000,,3.60084276000,0.0422000000,927.00,132.3910,4985.00,0.780000,0.750000,1,3,"Transit",2016
"Kepler-639 b","Kepler-639",2.38000000,,10.21420496000,0.0935800000,957.00,295.8260,5896.00,1.140000,1.290000,1,1,"Transit",2016
"KMT-2016-BLG-0212L b","KMT-2016-BLG-0212L",12.20000000,5.70000000000000e+03,,2.2000000000,,,,0.480000,,1,1,"Microlensing",2018
"KMT-2019-BLG-1552L b","KMT-2019-BLG-1552L",13.00000000,1.28720504835000e+03,,2.6000000000,,,,0.790000,,1,1,"Microlensing",2022
"KMT-2024-BLG-0349L b","KMT-2024-BLG-0349L",12.40000000,3.76944490702000e+03,,6.4600000000,,,,0.680000,,1,1,"Microlensing",2026
"Kepler-208 d","Kepler-208",1.20000000,,11.13178600000,0.1030000000,999.00,176.2830,6092.00,1.082000,1.314000,1,4,"Transit",2014
"Kepler-171 b","Kepler-171",2.34000000,,4.16697200000,0.0500000000,1053.00,304.1780,5642.00,0.978000,0.839000,1,3,"Transit",2014
"Kepler-1525 b","Kepler-1525",0.91000000,,2.41660118300,0.0355700000,1343.00,715.1060,5748.00,1.070000,1.040000,1,1,"Transit",2016
"Kepler-1645 b","Kepler-1645",1.78000000,,16.17795610000,0.1285000000,754.00,138.5380,5812.00,1.020000,1.020000,1,1,"Transit",2016
"KMT-2018-BLG-1990L b","KMT-2018-BLG-1990L",12.90000000,1.11000000000000e+02,,0.7630000000,,,,0.094000,,1,1,"Microlensing",2019
"KMT-2018-BLG-0247L b","KMT-2018-BLG-0247L",13.40000000,6.70617938770000e+02,,2.4600000000,,,,0.290000,,1,1,"Microlensing",2022
"Kepler-30 d","Kepler-30",8.80000000,2.31000000000000e+01,143.34394000000,0.5000000000,308.00,1.9620,5498.00,0.990000,0.950000,1,3,"Transit",2012
"PSR B1257+12 d","PSR B1257+12",1.80000000,3.90000000000000e+00,98.21140000000,0.4600000000,,,,1.400000,,1,3,"Pulsar Timing",1992
"OGLE-2016-BLG-0263L b","OGLE-2016-BLG-0263L",13.00000000,1.30000000000000e+03,,5.4000000000,,,,0.130000,,1,1,"Microlensing",2017
"OGLE-2012-BLG-0026L c","OGLE-2012-BLG-0026L",13.90000000,2.70000000000000e+02,,4.8000000000,,,,1.060000,,1,2,"Microlensing",2012
"KMT-2018-BLG-2602L b","KMT-2018-BLG-2602L",13.70000000,3.65502668050000e+02,,3.8100000000,,,,0.660000,,1,1,"Microlensing",2022
"KMT-2016-BLG-1337L b","KMT-2016-BLG-1337L",11.40000000,8.89919539600000e+01,,3.9700000000,,,,0.540000,,2,1,"Microlensing",2026
"Kepler-220 d","Kepler-220",0.98000000,,28.12239700000,0.1630000000,401.00,8.2080,4632.00,0.729000,0.666000,1,4,"Transit",2014
"Kepler-1949 b","Kepler-1949",2.21964541,,2.20828008700,0.0352000000,1709.00,2016.2500,6028.00,1.194000,1.454000,1,1,"Transit",2021
"Kepler-695 b","Kepler-695",9.21000000,,3.04033042400,0.0374000000,1021.00,499.0640,5181.00,0.840000,0.800000,1,1,"Transit",2016
"Kepler-529 d","Kepler-529",2.79502603,,35.86619949000,0.2134000000,633.00,37.9200,6078.00,1.005000,1.189000,1,3,"Transit",2021
"OGLE-2005-BLG-390L b","OGLE-2005-BLG-390L",2.21000000,5.50000000000000e+00,3285.00000000000,2.6000000000,50.00,,,0.220000,,1,1,"Microlensing",2005
"Kepler-220 b","Kepler-220",0.81000000,,4.15980700000,0.0460000000,759.00,105.0010,4632.00,0.729000,0.666000,1,4,"Transit",2014
"Kepler-1993 b","Kepler-1993",4.15000000,,26.65657370000,0.1943000000,903.00,157.4500,5159.00,1.373000,3.062000,1,1,"Transit",2023
"Kepler-154 e","Kepler-154",1.50000000,,3.93276465000,0.0476600000,1140.00,480.4050,5769.00,0.980000,0.980000,1,5,"Transit",2016
"MOA-2009-BLG-387L b","MOA-2009-BLG-387L",13.20000000,8.30000000000000e+02,1980.00000000000,1.8000000000,,,,0.190000,,1,1,"Microlensing",2010
"OGLE-2018-BLG-1647L b","OGLE-2018-BLG-1647L",13.80000000,3.08293554790000e+02,,1.3600000000,,,,0.092000,,1,1,"Microlensing",2022
